transaction_id,user_id,transaction_amount,transaction_location,merchant_id,transaction_time,device_type,previous_transactions,failed_transactions,account_age_days,user_credit_score,is_foreign_transaction,is_high_risk_country,is_vpn_used,merchant_category,transaction_channel,user_income,is_account_compromised,user_location,is_fraud
8978,8297,6986.58,FL,597,2113,mobile,18,10,3046,322,0,0,1,electronics,mobile,38214.75,0,MI,1
8979,5871,968.32,OH,975,1267,tablet,0,0,1694,306,0,1,0,entertainment,mobile,42368.03,1,WA,0
8980,5887,1816.23,TX,411,1128,desktop,11,11,1591,636,1,0,0,grocery,mobile,115810.05,0,NY,0
8981,6145,9622.97,CA,439,2053,desktop,69,17,2949,582,1,1,1,electronics,online,82564.74,0,OH,1
8982,3288,5145.22,NV,108,203,mobile,81,39,537,726,1,1,0,grocery,in-store,46242.68,0,IL,1
8983,1313,8637.55,WA,319,1744,mobile,30,5,915,327,0,0,0,electronics,mobile,173843.49,1,MI,0
8984,4166,9246.59,IL,555,1326,mobile,41,3,2122,656,1,0,0,grocery,mobile,38837.86,0,GA,0
8985,9503,4624.95,OH,791,1402,tablet,35,20,2752,366,1,1,1,grocery,online,94072.91,0,NY,1
8986,2500,8335.91,NY,968,2234,desktop,45,36,3067,840,0,0,1,electronics,mobile,48189.24,0,OH,1
8987,4714,4583.68,CA,824,151,tablet,34,20,1690,339,1,1,0,entertainment,in-store,198109.48,1,WA,1
8988,1846,6793.22,WA,287,224,mobile,34,18,2131,750,0,0,1,electronics,mobile,55431.49,1,NV,1
8989,7091,5062.29,OH,338,211,mobile,100,33,1004,493,1,1,1,electronics,in-store,35673.19,0,NY,1
8990,4554,5100.37,TX,975,2176,desktop,31,2,2370,685,1,1,0,grocery,mobile,47660.8,0,GA,1
8991,3795,4529.31,NY,398,1544,desktop,84,11,1114,827,0,0,1,retail,in-store,149554.93,0,CA,0
8992,3970,1000.86,GA,653,930,desktop,47,5,788,490,0,1,1,travel,online,60514.18,0,TX,0
8993,1723,6919.22,NY,289,1725,desktop,48,25,2896,468,0,0,1,retail,mobile,96352.7,1,WA,1
8994,3318,1988.27,TX,743,2175,desktop,19,16,2167,486,1,0,0,travel,mobile,172729.85,0,NV,0
8995,8294,2978.29,NV,504,2067,tablet,74,72,503,623,0,0,1,grocery,in-store,32420.84,0,NV,0
8996,5541,5249.05,NV,672,960,mobile,34,17,181,845,0,1,1,grocery,online,146234.08,1,IL,1
8997,5976,5321.1,OH,894,92,desktop,81,16,1557,572,1,0,1,grocery,online,45158.51,0,GA,1
8998,8940,5257.23,GA,646,1557,desktop,43,22,2392,358,0,1,0,electronics,online,162813.36,1,CA,1
8999,5506,7001.15,OH,323,1661,tablet,34,10,3216,333,0,1,0,electronics,in-store,55440.43,0,CA,0
9000,8182,8954.71,OH,552,1954,desktop,79,29,1890,509,1,1,0,travel,in-store,29218.03,1,MI,1
9001,1343,4281.75,NY,185,1016,desktop,55,30,3531,405,1,1,0,travel,in-store,170855.82,1,WA,1
9002,8763,5283.37,WA,738,1293,desktop,12,12,1052,753,1,0,1,electronics,online,66136.09,0,IL,1
9003,7873,6571.96,NY,632,1609,mobile,6,2,920,571,1,0,1,travel,in-store,40883.87,0,NY,1
9004,4097,8608.07,GA,942,1191,mobile,40,30,1877,716,1,0,1,travel,in-store,31472.05,1,CA,1
9005,4365,7202.09,TX,154,848,tablet,27,7,3279,619,1,0,0,grocery,in-store,96731.12,0,OH,0
9006,2250,5071.49,FL,534,829,mobile,81,73,70,473,0,1,1,travel,in-store,183711.99,0,FL,1
9007,9097,5702.16,OH,187,1546,desktop,9,0,1556,506,1,0,1,electronics,in-store,121755.45,1,GA,1
9008,9163,4564.87,TX,311,597,tablet,17,11,1071,307,0,0,1,retail,online,37579.27,1,NY,1
9009,3327,271.5,WA,251,1312,desktop,24,7,338,558,0,1,1,grocery,in-store,32070.62,0,TX,0
9010,9346,9558.65,FL,870,575,mobile,84,40,1040,400,0,1,1,entertainment,online,24566.23,1,NV,1
9011,4437,661.31,NY,743,1250,desktop,43,35,1845,692,0,0,1,entertainment,online,127679.34,1,FL,1
9012,7065,4404.47,CA,637,1216,mobile,83,81,3626,758,1,1,0,entertainment,online,151303.95,0,NY,1
9013,9925,7119.9,GA,604,1414,tablet,0,0,1591,789,0,0,0,electronics,mobile,144291.82,0,OH,0
9014,1905,4754.44,FL,936,796,mobile,5,0,497,597,0,1,0,electronics,mobile,128017.88,0,GA,0
9015,4639,1406.74,GA,559,1753,desktop,86,19,10,844,1,0,0,travel,in-store,181593.1,0,NY,0
9016,1701,7280.49,OH,834,2150,tablet,39,4,159,570,1,0,1,travel,in-store,87769.6,1,NY,1
9017,3290,7937.67,GA,542,973,desktop,38,29,3127,686,0,0,1,entertainment,mobile,172546.53,0,MI,1
9018,3934,1711.11,WA,600,2323,tablet,10,5,2284,832,1,0,1,grocery,mobile,23381.96,0,CA,0
9019,4825,9773.61,IL,906,60,desktop,61,0,2416,470,1,0,0,entertainment,online,133863.04,0,OH,0
9020,1966,8857.81,NY,349,261,tablet,90,14,247,642,1,1,1,travel,online,179558.79,1,CA,1
9021,4542,5227.62,FL,856,1693,desktop,3,2,3218,738,0,0,1,grocery,mobile,117891.88,0,NY,1
9022,7197,9770.02,OH,249,822,desktop,1,1,1157,607,0,0,0,entertainment,mobile,58944.95,0,IL,0
9023,8279,5591.73,NY,820,582,mobile,84,13,2992,796,1,0,1,retail,online,136862.29,1,NV,1
9024,3210,770.11,OH,737,1176,desktop,31,8,2491,523,1,1,0,electronics,online,28741.54,0,GA,1
9025,6954,5624.5,WA,670,509,mobile,42,29,1609,692,0,0,1,electronics,in-store,36953.92,1,TX,1
9026,1222,1390.63,OH,428,1390,desktop,2,0,2611,507,0,1,1,entertainment,mobile,140864.38,1,CA,0
9027,8715,6124.12,MI,503,1922,tablet,34,28,3222,437,1,1,0,entertainment,in-store,168365.03,0,CA,1
9028,8244,5324.84,IL,968,1997,desktop,53,29,1505,362,0,1,1,entertainment,in-store,176239.02,0,IL,1
9029,9354,8230.69,TX,224,63,desktop,21,3,2272,390,0,1,0,travel,in-store,89845.06,1,NV,0
9030,8804,3269.01,OH,483,105,tablet,24,23,1367,520,0,0,1,entertainment,mobile,66868.51,0,FL,0
9031,1689,2264.5,TX,265,620,tablet,65,60,450,542,0,1,0,electronics,mobile,25841.33,1,CA,0
9032,6732,6301.53,GA,962,1215,mobile,51,27,262,464,0,0,1,entertainment,in-store,73171.31,0,OH,1
9033,3862,1411.73,IL,637,1257,desktop,89,77,73,850,0,0,1,electronics,online,180995.06,0,TX,0
9034,4221,6413.44,CA,130,2300,desktop,46,5,946,834,0,0,0,entertainment,online,38380.78,0,NV,0
9035,8120,397.63,IL,858,1371,mobile,89,44,2075,312,1,0,0,retail,online,187669.57,0,NY,0
9036,8087,4886.01,GA,503,2010,tablet,38,9,1781,722,0,0,0,entertainment,mobile,27034.13,1,TX,0
9037,7142,2679.15,OH,691,1424,tablet,15,9,2364,508,0,1,1,electronics,mobile,65823.39,1,GA,0
9038,5950,2106.08,FL,314,312,mobile,39,12,3087,769,0,0,1,retail,online,92581.22,0,NY,0
9039,6741,6481.24,NV,795,164,tablet,2,0,1153,622,1,1,0,retail,in-store,141915.66,0,WA,1
9040,5696,4312.29,TX,325,685,mobile,33,4,712,514,0,1,1,grocery,in-store,101424.55,0,GA,0
9041,2186,461.14,CA,239,1832,desktop,25,20,3475,578,1,1,0,electronics,mobile,82954.53,1,FL,1
9042,9573,2251.0,FL,973,1561,tablet,52,13,3483,798,0,0,0,electronics,mobile,194914.02,0,NV,0
9043,7920,4932.45,NY,229,472,tablet,42,39,1559,807,0,1,1,grocery,online,190619.83,0,WA,0
9044,4099,9483.24,GA,419,1726,desktop,78,51,924,542,1,0,0,electronics,mobile,79243.59,0,MI,0
9045,6940,5260.75,GA,456,1074,tablet,6,1,787,326,0,1,1,retail,in-store,140328.6,1,IL,1
9046,6499,9703.69,NV,303,371,tablet,29,26,897,446,0,1,0,entertainment,in-store,197751.84,0,MI,0
9047,7442,921.58,CA,389,216,tablet,34,6,2018,750,0,1,1,electronics,mobile,126215.81,1,NY,0
9048,9628,4998.09,OH,967,1481,desktop,59,34,3136,793,1,0,1,grocery,mobile,43825.37,0,IL,0
9049,8933,3528.0,NV,268,1976,tablet,83,68,2968,532,0,1,0,retail,online,183474.68,0,TX,0
9050,2449,6991.06,MI,974,1395,desktop,91,13,1061,501,0,1,1,grocery,mobile,162591.11,0,CA,1
9051,8919,8852.98,FL,888,1649,mobile,2,2,940,444,1,1,0,travel,mobile,23837.5,0,FL,1
9052,6864,6499.71,IL,710,667,desktop,14,3,1557,634,0,1,0,entertainment,mobile,45323.36,1,CA,0
9053,6321,862.42,GA,230,308,tablet,92,82,784,306,0,1,1,grocery,online,130934.15,0,NV,0
9054,3218,5847.09,IL,483,583,desktop,88,61,2619,615,0,0,0,entertainment,online,91099.62,0,TX,0
9055,9838,1545.9,IL,746,554,tablet,56,37,691,719,1,0,1,travel,mobile,114367.35,1,NY,0
9056,5078,3112.74,OH,662,21,tablet,53,12,2019,802,0,0,0,travel,mobile,51772.2,0,NV,0
9057,5358,4224.59,OH,292,2204,desktop,92,9,3231,671,1,1,1,grocery,in-store,124019.67,0,TX,1
9058,6652,1383.92,FL,985,677,tablet,33,7,3646,777,0,1,1,grocery,online,168772.52,1,IL,1
9059,9229,199.49,TX,305,831,tablet,93,74,2213,785,1,1,1,retail,in-store,73317.52,1,GA,1
9060,2395,9712.87,FL,768,1511,mobile,94,18,795,335,1,1,1,entertainment,mobile,132811.94,1,WA,1
9061,3725,1013.56,MI,862,2098,desktop,14,3,22,493,0,1,0,grocery,online,44964.56,1,MI,1
9062,4707,9086.21,CA,245,553,tablet,4,1,2574,416,0,0,1,entertainment,online,89904.25,1,TX,1
9063,7001,161.83,NV,640,654,tablet,15,5,22,645,1,1,0,grocery,online,136435.85,0,NY,1
9064,2941,6523.05,MI,531,1110,desktop,84,44,3563,409,1,1,0,electronics,mobile,165478.23,1,GA,1
9065,4047,6567.14,GA,839,386,mobile,0,0,1293,335,0,1,0,entertainment,mobile,152111.61,0,CA,0
9066,9331,2957.68,TX,682,1773,desktop,22,0,2855,342,0,0,0,entertainment,in-store,47495.71,0,FL,0
9067,1915,1231.97,FL,354,2036,desktop,96,65,731,533,0,0,1,grocery,in-store,169718.53,0,TX,0
9068,2652,8843.79,NY,841,2305,tablet,47,2,766,361,0,1,0,retail,in-store,96086.88,1,GA,0
9069,1055,9098.13,GA,975,827,desktop,52,42,1481,692,0,0,1,retail,in-store,30813.27,1,IL,1
9070,3544,486.24,NY,472,1239,mobile,56,35,965,482,1,0,0,electronics,in-store,62558.69,1,CA,0
9071,9111,5811.55,MI,745,1869,mobile,24,18,660,594,1,1,0,entertainment,in-store,117791.41,1,OH,1
9072,8945,575.53,OH,612,174,tablet,69,50,2329,551,0,0,0,entertainment,online,172863.41,1,WA,1
9073,5308,259.32,NY,924,1336,mobile,23,6,47,829,1,0,0,retail,mobile,175363.53,0,GA,0
9074,2763,1393.25,FL,714,583,desktop,50,31,2091,551,0,0,1,electronics,in-store,28964.36,1,OH,0
9075,6466,9277.72,WA,724,1380,mobile,95,59,3599,624,0,1,1,entertainment,mobile,62232.74,0,NV,1
9076,4716,8373.79,OH,675,673,desktop,30,5,227,526,1,0,1,grocery,in-store,27382.06,1,TX,1
9077,7325,6919.97,GA,211,1449,tablet,41,18,709,774,0,1,0,electronics,online,134585.78,1,NY,1
9078,5090,6433.9,TX,213,1005,desktop,4,3,2414,450,0,1,1,electronics,mobile,112840.0,1,GA,1
9079,3950,2373.83,CA,939,425,tablet,24,3,1566,411,1,1,0,electronics,online,138484.73,1,MI,1
9080,9438,1759.76,NY,784,193,mobile,78,48,2859,623,1,0,0,retail,online,65802.86,0,MI,0
9081,3526,6546.56,IL,681,422,mobile,18,16,3424,543,1,1,0,grocery,in-store,85542.52,0,IL,1
9082,7550,3252.2,NY,123,2021,desktop,23,3,100,426,1,1,0,electronics,online,123525.42,0,FL,1
9083,3486,7017.05,IL,801,2353,mobile,76,6,1931,534,1,0,1,grocery,online,49012.94,0,TX,1
9084,4316,6861.15,FL,935,2193,tablet,37,28,2684,810,0,1,0,entertainment,in-store,32698.86,1,NY,0
9085,8396,9143.2,WA,654,1957,desktop,4,1,262,696,0,1,1,entertainment,mobile,77104.86,0,IL,1
9086,3449,1227.67,NV,371,953,mobile,99,66,3235,337,1,0,0,travel,mobile,161794.54,0,OH,0
9087,8804,4033.61,NV,850,1047,desktop,29,26,3449,469,0,1,1,grocery,in-store,50325.17,0,CA,0
9088,5454,3498.53,CA,182,79,tablet,88,67,3031,570,1,0,1,electronics,online,83073.51,0,GA,0
9089,5679,899.06,CA,713,609,tablet,72,4,1670,781,1,1,0,grocery,in-store,128310.31,1,TX,1
9090,7311,7622.46,OH,974,1546,desktop,95,26,1514,730,0,1,0,retail,mobile,54259.77,1,NV,0
9091,2085,2517.1,NV,536,1626,desktop,90,62,3200,826,0,1,0,entertainment,online,64644.85,1,OH,1
9092,2648,303.29,IL,676,177,mobile,28,20,1220,484,0,0,1,grocery,mobile,109726.06,1,IL,0
9093,6194,4586.33,TX,919,893,mobile,44,35,1976,603,0,1,1,electronics,online,35200.09,0,TX,0
9094,5731,7439.71,TX,955,2148,tablet,9,1,1281,836,0,1,0,grocery,mobile,136906.34,1,WA,0
9095,1403,8013.94,MI,143,2312,desktop,11,10,861,435,1,0,1,travel,online,93726.61,1,FL,1
9096,7667,7615.31,WA,735,266,mobile,50,43,3459,665,0,1,1,grocery,in-store,36004.08,0,CA,1
9097,4293,3644.01,CA,552,2217,tablet,13,9,3055,795,0,0,1,retail,online,130553.19,0,FL,0
9098,8788,2578.4,FL,384,1277,desktop,44,8,3565,351,0,0,0,travel,mobile,152787.32,1,IL,0
9099,4461,7895.83,WA,473,2076,tablet,73,61,328,353,1,1,1,grocery,online,190145.19,0,TX,1
9100,8012,9796.18,MI,382,1517,tablet,19,9,1896,416,0,0,1,travel,in-store,49649.72,1,MI,1
9101,4832,4502.22,TX,135,1113,mobile,16,6,3611,454,0,0,1,grocery,in-store,138793.94,0,TX,0
9102,2766,9495.0,WA,863,169,tablet,29,2,3129,556,0,0,1,electronics,mobile,27447.77,1,CA,1
9103,4608,9618.3,MI,449,905,mobile,43,18,1774,812,1,0,1,travel,in-store,120363.28,1,MI,1
9104,3917,8024.86,TX,261,1338,mobile,96,60,3158,413,1,0,1,electronics,mobile,172791.55,1,CA,1
9105,6903,5053.99,CA,333,2249,desktop,40,24,3644,394,1,0,1,entertainment,online,100288.18,1,OH,1
9106,1381,2695.64,CA,747,481,desktop,85,14,578,808,1,0,1,electronics,mobile,56836.83,1,IL,0
9107,6051,8118.63,CA,218,1353,desktop,43,32,542,645,1,0,1,entertainment,mobile,56357.36,0,GA,1
9108,8351,9880.18,TX,599,823,mobile,49,0,1441,624,1,1,0,entertainment,in-store,155053.64,1,GA,1
9109,4624,7048.48,NV,533,402,tablet,27,16,3055,476,0,1,1,grocery,mobile,139904.76,1,TX,1
9110,2886,792.68,NY,849,1548,mobile,5,1,1524,332,1,1,1,entertainment,mobile,85445.86,0,CA,1
9111,7434,7656.86,TX,294,2242,desktop,21,1,2161,618,0,0,0,electronics,online,56101.82,1,FL,1
9112,3109,6495.53,FL,791,2121,tablet,24,12,1229,351,1,0,0,electronics,mobile,119088.66,1,TX,0
9113,7868,3892.24,IL,591,1344,mobile,76,18,2069,770,1,1,1,electronics,mobile,123938.03,0,IL,1
9114,2761,6195.37,TX,854,1052,tablet,65,62,1598,769,1,0,0,grocery,online,156253.19,0,GA,0
9115,7493,5980.7,NV,790,2173,desktop,92,7,1205,644,0,1,0,entertainment,mobile,125416.38,1,WA,0
9116,9711,253.68,WA,968,1957,desktop,48,13,3089,829,0,1,0,entertainment,mobile,178247.33,0,MI,0
9117,1466,8068.27,CA,880,1080,desktop,96,65,3344,587,1,1,1,entertainment,in-store,87204.56,0,OH,1
9118,1537,8280.22,CA,668,683,desktop,46,24,406,711,0,0,1,electronics,mobile,85342.57,0,CA,1
9119,3139,5646.96,GA,936,1296,tablet,85,7,819,477,0,0,1,travel,online,64657.0,0,NY,1
9120,2717,8578.1,NV,625,1863,tablet,24,22,764,623,1,0,0,grocery,online,174496.46,1,IL,1
9121,7770,8260.64,NV,330,2242,mobile,48,37,1875,522,0,0,1,travel,online,61885.73,1,TX,1
9122,5912,7247.32,NY,176,1457,tablet,32,2,522,803,0,0,0,travel,online,148335.93,1,NY,1
9123,3389,5768.04,NY,551,828,tablet,90,21,3045,662,1,0,1,entertainment,in-store,143617.51,1,FL,1
9124,8399,9258.49,CA,291,748,mobile,75,26,1388,327,1,1,1,electronics,in-store,109078.02,0,FL,1
9125,8989,6871.73,IL,162,1005,desktop,19,16,1351,320,0,0,1,electronics,in-store,67407.16,1,MI,1
9126,4628,7113.91,GA,550,268,tablet,84,62,890,335,0,1,0,travel,in-store,66394.22,0,WA,0
9127,1729,4060.44,NY,186,6,desktop,77,16,1188,330,0,0,0,entertainment,online,76892.29,1,NV,1
9128,8342,1700.33,MI,176,1020,tablet,71,17,2306,566,1,1,0,grocery,online,53470.74,1,IL,1
9129,5206,8329.45,GA,191,1052,mobile,11,11,2657,578,1,0,0,travel,mobile,123098.11,0,TX,0
9130,6910,8921.86,IL,746,559,tablet,16,4,2801,825,0,1,0,electronics,mobile,114169.96,0,FL,0
9131,7847,6927.71,IL,233,1953,desktop,84,73,3315,373,0,0,1,grocery,online,53051.19,1,NV,1
9132,7977,1030.27,GA,302,2153,desktop,46,33,2671,428,0,1,1,electronics,in-store,120945.17,1,FL,0
9133,1926,4108.43,CA,592,38,desktop,6,0,2673,716,0,1,1,travel,in-store,199320.85,1,NY,0
9134,7993,5299.09,GA,690,1102,mobile,85,11,1678,510,0,0,0,entertainment,online,131176.05,0,GA,0
9135,8245,8957.82,MI,146,1548,desktop,15,6,216,771,0,0,1,electronics,in-store,41217.59,1,NY,1
9136,1806,2113.29,OH,110,1832,desktop,60,1,2676,444,0,0,0,grocery,in-store,156897.26,0,NY,0
9137,2156,935.46,GA,973,464,tablet,77,0,688,707,1,0,0,travel,online,195066.82,0,GA,0
9138,3871,1464.27,OH,663,700,mobile,73,17,3307,355,1,0,0,retail,in-store,29264.25,0,OH,0
9139,4543,5404.9,TX,597,998,tablet,7,5,1458,619,1,1,1,retail,mobile,136952.14,0,IL,1
9140,8737,1761.65,OH,300,1742,desktop,42,33,3155,498,0,0,1,electronics,online,128696.52,1,FL,1
9141,3455,8591.13,IL,352,2018,mobile,53,33,1700,405,1,0,0,electronics,in-store,65082.19,1,IL,0
9142,7541,4140.26,MI,147,1331,mobile,68,63,689,555,1,0,0,grocery,online,77608.03,1,OH,1
9143,4107,1340.61,NY,359,373,tablet,4,2,2719,695,0,0,0,travel,online,170582.38,1,TX,1
9144,1358,7455.68,CA,330,2354,tablet,97,74,151,483,1,1,1,travel,online,100758.77,0,NV,1
9145,2522,8334.6,FL,605,704,desktop,35,6,2569,401,0,1,0,entertainment,online,126969.14,1,MI,1
9146,9876,7000.9,MI,142,1732,desktop,52,34,765,658,1,0,0,grocery,in-store,89997.94,0,NY,0
9147,7365,2129.38,GA,143,539,tablet,76,25,3178,382,1,1,1,travel,mobile,79439.88,1,NV,1
9148,5863,9567.33,FL,956,94,desktop,60,43,3603,355,0,1,0,grocery,online,27180.87,0,NY,0
9149,8654,9476.27,NV,984,1533,tablet,33,17,276,530,0,1,0,electronics,online,127014.97,1,MI,1
9150,2931,549.96,OH,996,737,mobile,39,1,1780,713,1,1,0,entertainment,in-store,35120.19,0,GA,1
9151,2311,872.81,OH,478,1466,desktop,96,81,1942,766,0,0,0,entertainment,online,62047.93,0,TX,0
9152,2593,8591.32,WA,993,66,desktop,59,27,1587,609,1,1,0,electronics,online,33005.97,0,NY,1
9153,9804,5804.87,MI,947,623,tablet,27,11,2731,416,1,1,1,entertainment,online,50028.89,0,MI,1
9154,4947,5481.3,GA,907,499,desktop,66,56,1683,475,0,0,1,travel,online,175776.16,1,WA,1
9155,8526,1545.49,WA,504,1855,desktop,93,2,2272,350,0,1,1,retail,online,57332.96,1,NV,1
9156,4644,5242.62,MI,902,1110,desktop,19,17,2701,731,0,0,0,entertainment,online,25485.48,0,FL,0
9157,2042,4968.39,WA,608,214,desktop,36,32,472,309,1,0,0,entertainment,online,43595.06,0,IL,0
9158,5707,1786.85,IL,272,1718,tablet,6,0,3411,837,0,0,0,travel,online,195454.7,0,GA,0
9159,3809,6051.93,NV,326,996,tablet,21,12,726,371,1,0,1,retail,online,83423.8,0,GA,1
9160,7394,7687.19,GA,265,2101,tablet,2,2,3363,529,0,0,0,retail,in-store,85206.92,0,TX,0
9161,3637,7063.31,NY,970,416,tablet,4,2,1072,504,1,1,1,electronics,in-store,178356.88,1,OH,1
9162,2197,7674.51,WA,998,1071,desktop,6,0,235,456,1,0,1,retail,mobile,134275.26,1,CA,1
9163,8253,2549.38,GA,352,1176,tablet,87,62,1323,605,1,1,0,travel,in-store,188268.66,0,WA,1
9164,2547,9569.75,TX,522,473,desktop,7,7,2336,486,0,1,1,travel,in-store,107709.53,1,FL,1
9165,8158,7522.78,OH,921,784,mobile,62,26,1268,705,0,0,1,grocery,online,94470.31,1,WA,1
9166,8534,6508.4,NY,791,125,desktop,2,1,90,307,0,1,0,travel,online,29933.97,0,NV,0
9167,2362,1553.07,TX,801,502,tablet,100,92,2554,441,0,0,1,grocery,in-store,79363.72,0,WA,0
9168,5990,3896.61,OH,334,944,mobile,72,39,1136,677,0,0,0,travel,online,134977.18,1,CA,1
9169,6858,2465.12,WA,938,1350,tablet,50,40,3310,600,0,1,0,grocery,in-store,92819.83,1,TX,0
9170,2856,9726.22,GA,408,1450,desktop,29,28,3540,693,1,0,0,retail,mobile,150989.58,0,NY,0
9171,4281,934.04,GA,432,727,mobile,49,11,850,370,0,0,1,entertainment,online,189714.2,0,GA,0
9172,1614,2320.54,IL,489,1022,desktop,2,2,1341,327,0,1,1,electronics,mobile,144955.62,1,WA,0
9173,9614,8572.76,GA,915,2269,desktop,50,43,125,576,1,1,1,grocery,mobile,135068.97,0,NV,1
9174,1543,5247.81,FL,711,1813,mobile,7,3,1668,353,0,1,1,grocery,mobile,131729.24,1,NV,1
9175,4633,7737.39,IL,761,889,tablet,15,11,3608,639,0,0,0,grocery,online,76563.3,1,OH,1
9176,2573,7135.82,CA,595,703,desktop,29,22,2146,850,1,1,1,retail,online,117956.96,0,TX,1
9177,4828,5454.6,OH,874,1536,tablet,100,54,3332,635,0,0,1,travel,in-store,27760.53,0,TX,1
9178,2057,7614.98,MI,430,10,tablet,87,33,223,782,0,1,1,grocery,online,137644.73,1,MI,1
9179,1294,5474.08,GA,134,1377,desktop,31,28,2824,691,0,1,0,retail,in-store,54148.19,1,GA,0
9180,1124,2063.89,GA,152,1548,mobile,85,7,1964,833,0,1,1,electronics,mobile,118326.52,0,CA,0
9181,2316,9554.5,MI,352,472,mobile,25,23,2432,438,0,1,0,retail,online,175814.05,1,IL,1
9182,7015,8054.16,NY,734,2299,tablet,33,14,886,513,1,1,0,grocery,mobile,163158.27,1,GA,1
9183,3892,6501.63,WA,607,1990,mobile,65,28,1932,818,1,1,1,grocery,online,168867.3,0,NY,1
9184,5511,6563.29,GA,251,2246,desktop,73,1,879,744,0,0,0,travel,online,87042.12,0,IL,0
9185,4955,3144.99,MI,199,277,desktop,53,15,265,813,0,1,0,grocery,online,181741.4,0,TX,0
9186,3337,7576.51,FL,416,520,desktop,61,42,2133,335,0,1,0,travel,online,80308.0,0,FL,0
9187,7347,7482.83,OH,772,107,mobile,47,39,1490,464,0,1,0,entertainment,in-store,122115.69,0,MI,0
9188,6605,9050.59,IL,145,1518,desktop,36,10,3315,606,0,1,1,entertainment,mobile,154467.69,0,IL,1
9189,3390,5805.73,OH,430,844,mobile,94,22,2808,580,0,1,0,entertainment,in-store,104448.38,1,MI,0
9190,8793,4205.26,FL,256,1064,mobile,64,43,585,474,1,1,1,retail,in-store,127780.28,1,IL,1
9191,4324,2694.27,WA,616,1220,mobile,83,33,3210,407,1,1,1,retail,in-store,36089.73,1,CA,1
9192,3107,38.26,NV,905,2175,mobile,33,3,1428,813,1,0,0,entertainment,online,99785.69,0,GA,0
9193,2658,145.88,NY,192,1970,desktop,6,3,1921,585,1,0,1,electronics,in-store,176666.94,1,MI,0
9194,6196,4629.11,NV,769,949,desktop,76,69,2637,716,1,0,1,retail,in-store,46905.68,1,NY,0
9195,2074,3899.48,TX,246,2354,mobile,80,66,960,618,0,1,0,grocery,mobile,130548.65,0,NV,0
9196,9146,6817.54,MI,767,1808,desktop,10,9,34,621,0,0,1,grocery,in-store,199161.05,0,IL,1
9197,7045,1215.35,TX,345,992,tablet,29,0,2312,591,1,0,1,retail,online,27647.87,0,OH,0
9198,9949,9348.07,NV,591,1212,tablet,48,47,791,316,1,0,1,travel,online,71132.94,1,GA,1
9199,9522,5677.72,OH,814,1366,mobile,67,37,3213,750,1,0,0,grocery,mobile,187579.24,0,OH,0
9200,1354,9714.97,TX,408,457,mobile,88,7,557,561,0,0,1,grocery,mobile,32335.26,0,CA,1
9201,5987,6666.52,NV,289,1468,desktop,2,0,1438,707,0,0,1,grocery,in-store,48692.15,0,TX,1
9202,5461,3615.96,GA,361,2070,desktop,48,35,2925,601,1,0,1,retail,mobile,136853.17,1,GA,0
9203,6587,7893.8,CA,302,491,tablet,71,57,2310,591,0,1,0,entertainment,mobile,194383.93,0,WA,0
9204,6326,7982.86,MI,374,578,tablet,66,43,29,506,0,0,1,grocery,online,44235.21,1,GA,1
9205,4017,6511.35,FL,781,2237,tablet,87,87,1572,423,1,1,0,entertainment,mobile,160685.77,0,MI,1
9206,2021,6468.12,NV,227,1511,mobile,10,1,900,710,1,0,0,entertainment,online,131266.9,1,CA,1
9207,5113,4772.19,FL,278,4,tablet,77,36,1609,316,1,0,1,grocery,online,106503.79,0,CA,0
9208,6613,1369.6,GA,890,1584,desktop,61,19,3472,731,0,1,1,travel,online,149913.66,0,IL,0
9209,9089,2272.45,CA,938,1216,desktop,75,71,982,300,1,0,0,travel,mobile,76331.52,1,WA,0
9210,8580,8904.8,OH,320,2340,desktop,66,66,2508,695,0,0,0,travel,online,139397.75,1,GA,1
9211,6493,887.97,NV,500,1597,tablet,42,10,2207,495,0,1,1,electronics,online,167142.0,1,NV,1
9212,4604,5652.03,GA,153,234,tablet,77,73,2594,431,0,1,0,retail,in-store,81277.4,1,IL,0
9213,6527,5363.7,FL,404,1683,desktop,94,28,1679,322,1,1,1,entertainment,online,96449.82,1,IL,1
9214,9561,4468.8,OH,454,389,mobile,32,26,1756,479,0,0,1,entertainment,mobile,106919.04,1,WA,0
9215,4550,1051.5,FL,438,1814,desktop,67,10,1739,559,1,1,0,grocery,in-store,36401.88,0,OH,1
9216,2651,7744.97,MI,838,1927,mobile,42,9,1813,710,0,1,1,travel,online,44433.03,0,TX,1
9217,3720,925.99,WA,395,99,mobile,79,60,1542,417,1,0,1,entertainment,in-store,163750.88,0,NY,0
9218,9377,5968.54,CA,399,137,mobile,42,3,1307,739,1,0,0,travel,online,162689.12,1,GA,1
9219,9119,4136.09,NV,436,765,desktop,19,19,836,396,0,1,0,retail,in-store,152082.7,1,OH,0
9220,8153,7986.67,TX,158,1589,tablet,1,0,2123,345,0,1,1,entertainment,online,91201.87,0,CA,1
9221,4173,5040.73,CA,757,673,tablet,45,26,3336,636,1,0,1,retail,mobile,70733.42,0,GA,1
9222,1107,1460.28,OH,296,543,desktop,21,12,312,745,1,0,1,travel,online,131793.02,1,IL,1
9223,9714,8259.07,FL,127,1796,tablet,11,9,358,484,1,0,1,entertainment,online,128073.84,0,OH,1
